locale	file	type	key	snippet
values-ar-rSA	strings.xml	missing_key	widget_image_button	
values-ar-rSA	strings.xml	missing_key	widget_image_view	
values-ar-rSA	strings.xml	missing_key	widget_progressbar	
values-ar-rSA	strings.xml	missing_key	widget_radio_button	
values-ar-rSA	strings.xml	missing_key	widget_radio_group	
values-ar-rSA	strings.xml	missing_key	widget_seekbar	
values-ar-rSA	strings.xml	missing_key	widget_spinner	
values-ar-rSA	strings.xml	missing_key	widget_auto_complete_textview	
values-ar-rSA	strings.xml	missing_key	widget_multi_auto_complete_textview	
values-ar-rSA	strings.xml	missing_key	widget_listview	
values-ar-rSA	strings.xml	missing_key	widget_surfaceview	
values-ar-rSA	strings.xml	missing_key	widget_switch	
values-ar-rSA	strings.xml	missing_key	widget_textureview	
values-ar-rSA	strings.xml	missing_key	widget_togglebutton	
values-ar-rSA	strings.xml	missing_key	widget_webview	
values-ar-rSA	strings.xml	missing_key	widget_frame_layout	
values-ar-rSA	strings.xml	missing_key	widget_grid_layout	
values-ar-rSA	strings.xml	missing_key	widget_linear_layout_horz	
values-ar-rSA	strings.xml	missing_key	widget_linear_layout_vert	
values-ar-rSA	strings.xml	missing_key	widget_relative_layout	
values-ar-rSA	strings.xml	missing_key	widget_scrollview	
values-ar-rSA	strings.xml	missing_key	widget_horizontal_scrollview	
values-ar-rSA	strings.xml	missing_key	widget_text_clock	
values-ar-rSA	strings.xml	missing_key	widget_digital_clock	
values-ar-rSA	strings.xml	missing_key	widget_calendar_view	
values-ar-rSA	strings.xml	missing_key	widget_space	
values-ar-rSA	strings.xml	missing_key	widget_number_picker	
values-ar-rSA	strings.xml	missing_key	widget_chronometer	
values-ar-rSA	strings.xml	missing_key	widget_rating_bar	
values-ar-rSA	strings.xml	missing_key	widget_quick_contact_badge	
values-ar-rSA	strings.xml	missing_key	widget_videoview	
values-ar-rSA	strings.xml	missing_key	widget_analog_clock	
values-ar-rSA	strings.xml	missing_key	widget_grid_view	
values-ar-rSA	strings.xml	missing_key	widget_viewanimator	
values-ar-rSA	strings.xml	missing_key	widget_viewswitcher	
values-ar-rSA	strings.xml	missing_key	widget_textswitcher	
values-ar-rSA	strings.xml	missing_key	widget_imageswitcher	
values-ar-rSA	strings.xml	missing_key	widget_viewflipper	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_lsp_settings	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_lazy_compilation	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_inlay_hints	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_type_hints	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_parameter_hints	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_chained_hints	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_diagnostics	
values-ar-rSA	strings.xml	missing_key	idepref_kotlin_remove_unused_imports	
values-ar-rSA	strings.xml	missing_key	idepref_tree_auto_expand_single_child_title	
values-ar-rSA	strings.xml	missing_key	idepref_tree_auto_expand_single_child_summary	
values-ar-rSA	strings.xml	missing_key	idepref_tree_remember_state_title	
values-ar-rSA	strings.xml	missing_key	idepref_tree_remember_state_summary	
values-ar-rSA	strings.xml	missing_key	bottom_sheet_page_build	
values-ar-rSA	strings.xml	missing_key	bottom_sheet_page_symbols	
values-ar-rSA	strings.xml	missing_key	action_color_query	
values-ar-rSA	strings.xml	missing_key	template_litho_classic	
values-ar-rSA	strings.xml	missing_key	template_litho_compose	
values-ar-rSA	strings.xml	missing_key	title_template_description_litho_classic	
values-ar-rSA	strings.xml	missing_key	title_template_description_litho_compose	
values-ar-rSA	strings.xml	missing_key	template_ai_starter_activity	
values-ar-rSA	strings.xml	missing_key	title_template_description_ai_starter_activity	
values-ar-rSA	strings.xml	missing_key	template_ai_glasses_activity	
values-ar-rSA	strings.xml	missing_key	title_template_description_ai_glasses_activity	
values-ar-rSA	strings.xml	missing_key	template_android_tv_activity	
values-ar-rSA	strings.xml	missing_key	title_template_description_android_tv_activity	
values-ar-rSA	strings.xml	missing_key	template_arch_starter_activity	
values-ar-rSA	strings.xml	missing_key	title_template_description_arch_starter_activity	
values-ar-rSA	strings.xml	same_as_en	title_build_variants	Build variants
values-ar-rSA	strings.xml	same_as_en	title_apply	Apply
values-ar-rSA	strings.xml	same_as_en	title_discard	Discard
values-ar-rSA	strings.xml	same_as_en	msg_build_variants_fetch_failed	Failed to fetch build variants
values-ar-rSA	strings.xml	same_as_en	title_choose_application	Choose application
values-ar-rSA	strings.xml	same_as_en	err_selected_variant_not_found	Selected build variant not found
values-ar-rSA	strings.xml	same_as_en	title_disconnect_log_senders	Disconnect log senders
values-ar-rSA	strings.xml	same_as_en	title_begin_long_select	Begin long select
values-ar-rSA	strings.xml	same_as_en	idepref_editor_stickScroll_title	Sticky scroll
values-ar-rSA	strings.xml	same_as_en	idepref_editor_stickyScroll_summary	Show the current scope at the top while 
values-ar-rSA	strings.xml	same_as_en	idepref_launchAppAfterInstall_title	Launch app after installation
values-ar-rSA	strings.xml	same_as_en	idepref_launchAppAfterInstall_summary	If enabled, the IDE will (without confir
values-ar-rSA	strings.xml	same_as_en	title_run_options	Run options
values-ar-rSA	strings.xml	same_as_en	err_cannot_determine_package	Cannot run application. Unable to determ
values-ar-rSA	strings.xml	same_as_en	msg_launch_failure_no_app_module	Cannot run application. No application m
values-ar-rSA	strings.xml	same_as_en	title_launch_app	Launch app
values-ar-rSA	strings.xml	same_as_en	title_experiment_flavor	Experimental
values-ar-rSA	strings.xml	same_as_en	msg_experimental_flavor	You are using %1$s variant of ZeroStudio
values-ar-rSA	strings.xml	same_as_en	idepref_editor_pinLineNumbers_title	Pin line numbers
values-ar-rSA	strings.xml	same_as_en	idepref_editor_pinLineNumbers_summary	Whether the editor should pin line numbe
values-ar-rSA	strings.xml	same_as_en	idepref_general_localeSelector_title	Language
values-ar-rSA	strings.xml	same_as_en	idepref_general_localeSelector_summary	Select a language for ZeroStudio.
values-ar-rSA	strings.xml	same_as_en	locale_system_default	System Default
values-ar-rSA	strings.xml	same_as_en	msg_project_dir_inaccessible	Project directory is not accessible
values-ar-rSA	strings.xml	same_as_en	msg_file_is_not_dir	Selected file is not a directory
values-ar-rSA	strings.xml	same_as_en	msg_project_dir_doesnt_exist	Project directory does not exist
values-ar-rSA	strings.xml	same_as_en	msg_files_being_saved	A file save operation is already in prog
values-ar-rSA	strings.xml	same_as_en	title_install_tools	SDK Installation
values-ar-rSA	strings.xml	same_as_en	subtitle_install_tools	Install the development tools
values-ar-rSA	strings.xml	same_as_en	greeting_title	Welcome
values-ar-rSA	strings.xml	same_as_en	greeting_subtitle	Learn, build, launch. All on your Androi
values-ar-rSA	strings.xml	same_as_en	title_grant	Grant
values-ar-rSA	strings.xml	same_as_en	permission_title_storage	Storage
values-ar-rSA	strings.xml	same_as_en	permission_desc_storage	Required to access project files.
values-ar-rSA	strings.xml	same_as_en	permission_desc_install_packages	Allow installing APKs built with ZeroStu
values-ar-rSA	strings.xml	same_as_en	permission_title_install_packages	Install packages
values-ar-rSA	strings.xml	same_as_en	onboarding_title_permissions	Permissions
values-ar-rSA	strings.xml	same_as_en	onboarding_subtitle_permissions	ZeroStudio requires the following permis
values-ar-rSA	strings.xml	same_as_en	msg_grant_permissions	Please grant the permissions to continue
values-ar-rSA	strings.xml	same_as_en	msg_no_internet	It seems you\'re offline. Check your int
values-ar-rSA	strings.xml	same_as_en	msg_connected_to_cellular	Heads up! You\'re using cellular data.
values-ar-rSA	strings.xml	same_as_en	msg_connected_to_metered_connection	Heads up! You\'re on a metered network.
values-ar-rSA	strings.xml	same_as_en	msg_disable_background_data_restriction	Disable background data restriction to a
values-ar-rSA	strings.xml	same_as_en	msg_cannot_create_terminal_session	Unable to create terminal session
values-ar-rSA	strings.xml	same_as_en	action_auto_install	Automatic installation
values-ar-rSA	strings.xml	same_as_en	action_manual_install	Manual installation
values-ar-rSA	strings.xml	same_as_en	hint_android_sdk_version	Android SDK version
values-ar-rSA	strings.xml	same_as_en	hin_jdk_version	JDK version
values-ar-rSA	strings.xml	same_as_en	action_install_git	Install Git
values-ar-rSA	strings.xml	same_as_en	action_install_openssh	Install OpenSSH
values-ar-rSA	strings.xml	same_as_en	msg_terminal_new_sessions_disabled	Cannot create session. New sessions are 
values-ar-rSA	strings.xml	same_as_en	title_install_location_error	Install location error
values-ar-rSA	strings.xml	same_as_en	title_unsupported_user	Unsupported user
values-ar-rSA	strings.xml	same_as_en	title_socials	Socials
values-ar-rSA	strings.xml	same_as_en	title_contributors	Contributors
values-ar-rSA	strings.xml	same_as_en	summary_contributors	Top community contributors.
values-ar-rSA	strings.xml	same_as_en	title_github_contributors	GitHub Contributors
values-ar-rSA	strings.xml	same_as_en	title_crowdin_translators	Crowdin Translators
values-ar-rSA	strings.xml	same_as_en	title_misc	Misc
values-ar-rSA	strings.xml	same_as_en	title_contribute	Contribute
values-ar-rSA	strings.xml	same_as_en	summary_contribute	It\'s not just an IDE, it\'s a community
values-ar-rSA	strings.xml	same_as_en	msg_app_unavailable_for_intent	No application available to handle inten
values-ar-rSA	strings.xml	same_as_en	title_open_source_licenses	Open source licenses
values-ar-rSA	strings.xml	same_as_en	summary_open_source_licenses	View open source licenses.
values-ar-rSA	strings.xml	same_as_en	idepref_jdkVersion_title	JDK version
values-ar-rSA	strings.xml	same_as_en	idepref_jdkVersion_summary	Currently selected: %1$s (requires resta
values-ar-rSA	strings.xml	same_as_en	template_chaquopy_xml	Chaquopy XML Console
values-ar-rSA	strings.xml	same_as_en	template_chaquopy_compose	Chaquopy Compose Console
values-ar-rSA	strings.xml	same_as_en	template_chaquopy_litho	Chaquopy Litho Console
values-ar-rSA	strings.xml	same_as_en	title_template_description_chaquopy_xml	Chaquopy XML template with Python consol
values-ar-rSA	strings.xml	same_as_en	title_template_description_chaquopy_compose	Chaquopy Compose template with Python ru
values-ar-rSA	strings.xml	same_as_en	title_template_description_chaquopy_litho	Chaquopy Litho template with Python runt
values-ar-rSA	strings_b.xml	missing_key	main_nav_projects	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_title	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_desc	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_enabled	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_binary_path	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_completion_limit	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_request_timeout	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_features	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_diagnostics	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_completion	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_definition	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_references	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_signature	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_selection	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_actions	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_feature_match_lowercase	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_fuzzy_ratio	
values-ar-rSA	strings_b.xml	missing_key	lsp_clangd_reset_defaults	
values-ar-rSA	strings_b.xml	missing_key	title_template_native_build_imgui	
values-ar-rSA	strings_b.xml	same_as_en	project_manager_folder	Folder
values-ar-rSA	strings_b.xml	same_as_en	project_manager_add_folder	Add folder
values-ar-rSA	strings_b.xml	same_as_en	project_manager_paste_current_tab	Paste to current tab
values-ar-rSA	strings_b.xml	same_as_en	project_manager_rename	Rename
values-ar-rSA	strings_b.xml	same_as_en	project_manager_cut	Cut
values-ar-rSA	strings_b.xml	same_as_en	project_manager_move_to	Move to...
values-ar-rSA	strings_b.xml	same_as_en	project_manager_delete	Delete
values-ar-rSA	strings_b.xml	same_as_en	project_manager_properties	Properties
values-ar-rSA	strings_b.xml	same_as_en	project_manager_close	Close
values-ar-rSA	strings_b.xml	same_as_en	project_manager_path_not_exists	Path does not exist
values-ar-rSA	strings_b.xml	same_as_en	project_manager_uid_gid_unknown	uid/gid: unknown
values-ar-rSA	strings_b.xml	same_as_en	project_manager_type_folder	Folder
values-ar-rSA	strings_b.xml	same_as_en	project_manager_properties_template	Path: %1$s
Type: %2$s
Size: %3$d bytes
M
values-ar-rSA	apm_monitor_strings.xml	missing_key	apm_start_monitoring	
values-ar-rSA	apm_monitor_strings.xml	missing_key	apm_stop_monitoring	
values-ar-rSA	apm_monitor_strings.xml	missing_key	apm_monitoring_paused_desc	
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_menu_more	More
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_menu_clean_gradle_java	Clean Gradle/Java Processes
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_menu_self_cleanup	In-App Self Cleanup (Pages/LSP/Tooling)
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_title	APM Real-time Monitor
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_sampling_desc	Sampling: 1s (Class scan: 15s)
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_cpu_usage	CPU Usage (%)
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_process_pss	Process PSS (MB)
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_rss	RSS
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_java_heap	Java Heap
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_native_heap	Native Heap
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_thread_count	Thread Count
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_open_fd	Open FD
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_gc_count	GC Count
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_gc_time	GC Time
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_uptime	Uptime
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_class_loading_stats	Class Loading & Artifacts
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_dex_total_classes	Dex total classes: %1$d
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_app_package_classes	App package classes: %1$d
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_class_file_count	*.class: %1$d
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_clazz_file_count	*.clazz: %1$d
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_kt_file_count	*.kt: %1$d
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_advanced_capabilities	Advanced Monitoring
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_cpu_apm_desc	CPU/APM: process CPU and hotspot class a
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_memory_desc	Memory: RSS/PSS/Java/Native + hotspot cl
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_gc_desc	GC: count and duration
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_pressure_high	High
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_pressure_medium	Medium
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_pressure_low	Low
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_pressure_level	Performance pressure: %1$s
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_hot_class_disclaimer	Hot-class data is estimated from thread-
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_alerts_title	ANR/OOM Alerts
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_subsystem_title	Termux/Gradle/JVM Subsystem Monitor
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_no_subsystem_data	No subsystem sampling data yet
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_hot_class_title	Hot-class Activity Tracking (Top 15)
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_waiting_data	No data yet, waiting for sampling…
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_chart_min	Min %1$s
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_chart_now	Now %1$s
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_chart_max	Max %1$s
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_cpu_user	CPU User time
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_cpu_system	CPU System time
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_io_read	I/O Read delta
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_io_write	I/O Write delta
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_jank_ratio	Jank drop ratio
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_hook_title	Advanced Hook Capability
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_hook_ready	Ready
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_hook_not_ready	Not ready
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_uss	USS
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_metric_vss	VSS
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_title	Device Temperature
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_value	Battery temp: %1$s°C
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_state	Thermal state: %1$s
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_state_safe	Safe
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_state_warning	Warning
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_state_danger	Danger
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_temp_state_unknown	Unknown
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_pss_breakdown_title	PSS Breakdown (including Code/Stack/etc.
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_signals_title	Runtime Deep Signals
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_cpu_breakdown	CPU total: user=%1$d ms, system=%2$d ms
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_io	I/O delta: read=%1$d bytes, write=%2$d b
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_jank	Frame drop=%1$s%% (%2$d / %3$d frames)
values-ar-rSA	apm_monitor_strings.xml	same_as_en	apm_runtime_top_threads	Top CPU delta threads
values-ar-rSA	termux_app_strings.xml	missing_key	notification_action_exit	
values-ar-rSA	termux_app_strings.xml	missing_key	error_termux_service_invalid_execution_command_runner	
values-ar-rSA	termux_app_strings.xml	missing_key	error_termux_service_unsupported_execution_command_runner	
values-ar-rSA	termux_app_strings.xml	missing_key	error_termux_service_unsupported_execution_command_shell_create_mode	
values-ar-rSA	termux_app_strings.xml	missing_key	error_termux_service_execution_command_shell_name_unset	
values-ar-rSA	termux_app_strings.xml	missing_key	termux_preferences_title	
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_installer_body	Installing bootstrap packages…
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_error_title	Unable to install bootstrap
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_error_body	ZeroStudio was unable to install the boo
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_error_abort	Abort
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_error_try_again	Try again
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_error_not_primary_user_message	ZeroStudio can only be run as the primar
values-ar-rSA	termux_app_strings.xml	same_as_en	bootstrap_error_installed_on_portable_sd	ZeroStudio cannot be installed on portab
values-ar-rSA	termux_app_strings.xml	same_as_en	action_new_session	New session
values-ar-rSA	termux_app_strings.xml	same_as_en	action_new_session_failsafe	Failsafe
values-ar-rSA	termux_app_strings.xml	same_as_en	title_max_terminals_reached	Max terminals reached
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_max_terminals_reached	Close down existing ones before creating
values-ar-rSA	termux_app_strings.xml	same_as_en	title_rename_session	Set session name
values-ar-rSA	termux_app_strings.xml	same_as_en	action_rename_session_confirm	Set
values-ar-rSA	termux_app_strings.xml	same_as_en	title_create_named_session	New named session
values-ar-rSA	termux_app_strings.xml	same_as_en	action_create_named_session_confirm	Create
values-ar-rSA	termux_app_strings.xml	same_as_en	action_toggle_soft_keyboard	Keyboard
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_enabling_terminal_toolbar	Enabling Terminal Toolbar
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_disabling_terminal_toolbar	Disabling Terminal Toolbar
values-ar-rSA	termux_app_strings.xml	same_as_en	action_select_url	Select URL
values-ar-rSA	termux_app_strings.xml	same_as_en	title_select_url_dialog	Click URL to copy or long press to open
values-ar-rSA	termux_app_strings.xml	same_as_en	title_select_url_none_found	No URL found in the terminal.
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_select_url_copied_to_clipboard	URL copied to clipboard
values-ar-rSA	termux_app_strings.xml	same_as_en	action_share_transcript	Share transcript
values-ar-rSA	termux_app_strings.xml	same_as_en	title_share_transcript	Terminal transcript
values-ar-rSA	termux_app_strings.xml	same_as_en	title_share_transcript_with	Send transcript to:
values-ar-rSA	termux_app_strings.xml	same_as_en	action_share_selected_text	Share selected text
values-ar-rSA	termux_app_strings.xml	same_as_en	title_share_selected_text	Terminal Text
values-ar-rSA	termux_app_strings.xml	same_as_en	title_share_selected_text_with	Send selected text to:
values-ar-rSA	termux_app_strings.xml	same_as_en	action_autofill_password	Autofill password
values-ar-rSA	termux_app_strings.xml	same_as_en	action_reset_terminal	Reset
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_terminal_reset	Terminal reset
values-ar-rSA	termux_app_strings.xml	same_as_en	action_kill_process	Kill process (%d)
values-ar-rSA	termux_app_strings.xml	same_as_en	title_confirm_kill_process	Really kill this session?
values-ar-rSA	termux_app_strings.xml	same_as_en	action_toggle_keep_screen_on	Keep screen on
values-ar-rSA	termux_app_strings.xml	same_as_en	action_open_help	Help
values-ar-rSA	termux_app_strings.xml	same_as_en	action_open_settings	Settings
values-ar-rSA	termux_app_strings.xml	same_as_en	action_report_issue	Report Issue
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_generating_report	Generating Report
values-ar-rSA	termux_app_strings.xml	same_as_en	msg_add_termux_debug_info	Add termux debug info to report?
values-ar-rSA	termux_app_strings.xml	same_as_en	notification_action_wake_lock	Acquire wakelock
values-ar-rSA	termux_app_strings.xml	same_as_en	notification_action_wake_unlock	Release wakelock
values-ar-rSA	termux_app_strings.xml	same_as_en	error_display_over_other_apps_permission_not_granted_to_start_terminal	ZeroStudio requires \"Display over other
values-ar-rSA	termux_app_strings.xml	same_as_en	title_file_received	Save file in ~/downloads/
values-ar-rSA	termux_app_strings.xml	same_as_en	action_file_received_edit	Edit
values-ar-rSA	termux_app_strings.xml	same_as_en	action_file_received_open_directory	Open directory
values-ar-rSA	termux_app_strings.xml	same_as_en	error_termux_service_start_failed_general	Failed to start TermuxService. Check log
values-ar-rSA	termux_app_strings.xml	same_as_en	error_termux_service_start_failed_bg	Failed to start TermuxService while app 
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_preferences_summary	Preferences for the Termux terminal.
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_debugging_preferences_title	Debugging
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_debugging_preferences_summary	Preferences for debugging
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_logging_header	Logging
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_log_level_title	Log Level
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_view_key_logging_enabled_title	Terminal View Key Logging
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_view_key_logging_enabled_off	Logs will not have entries for terminal 
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_view_key_logging_enabled_on	Logcat logs will have entries for termin
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_crash_report_notifications_enabled_title	Crash Report Notifications
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_crash_report_notifications_enabled_off	Disable notifications for crash reports.
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_crash_report_notifications_enabled_on	Show notifications for crash reports. (D
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_io_preferences_title	Terminal I/O
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_io_preferences_summary	Preferences for terminal I/O
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_keyboard_header	Keyboard
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_soft_keyboard_enabled_title	Soft Keyboard Enabled
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_soft_keyboard_enabled_off	Soft keyboard will be disabled.
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_soft_keyboard_enabled_on	Soft keyboard will be enabled. (Default)
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_soft_keyboard_enabled_only_if_no_hardware_title	Soft Keyboard Only If No Hardware
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_soft_keyboard_enabled_only_if_no_hardware_off	Soft keyboard will be enabled even if ha
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_soft_keyboard_enabled_only_if_no_hardware_on	Soft keyboard will be enabled only if no
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_view_preferences_title	Terminal View
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_view_preferences_summary	Preferences for terminal view
values-ar-rSA	termux_app_strings.xml	same_as_en	termux_terminal_view_view_header	View
